ruta_relativa,nombre,extension,tipo,corpus_inferido,tamano_bytes,tamano_humano,modificado,sha256,hash_omitido
data/annotations/media/upload/1/7b095d39-label_studio_input.json,7b095d39-label_studio_input.json,.json,datos_json,sin_clasificar,86309,84.3 KB,2026-04-04T11:01:35,bd8c1393f04b836acbc2f4fd2d923534151cf7639f6d6715192018ad5c8686cd,False
data/annotations/media/upload/1/fcb1e7c3-label_studio_input.json,fcb1e7c3-label_studio_input.json,.json,datos_json,sin_clasificar,91271,89.1 KB,2026-04-04T10:58:28,9a72a9250d5891e576a8b897f427117b48c93371a3063634014f525818632ce2,False
data/features/capa1_nuevos_corpus_a.csv,capa1_nuevos_corpus_a.csv,.csv,datos_tabular,sin_clasificar,254654,248.7 KB,2026-04-11T20:57:04,cf94eafe0c48845783e70d051cfe7fbcd4fa9c5f9c33bf006b81539f36edbccf,False
data/features/capa1_nuevos_corpus_b.csv,capa1_nuevos_corpus_b.csv,.csv,datos_tabular,sin_clasificar,3978,3.9 KB,2026-04-11T20:27:48,030c14586c8e2872edeef5729ce021aeb60065e63fc0971b2492a63d64e75d94,False
data/features/indicators_completo_conflibert.csv,indicators_completo_conflibert.csv,.csv,datos_tabular,sin_clasificar,248738,242.9 KB,2026-04-05T16:05:36,32afa627be9ea2f8c4d75e9189526f2b7a9642daefc4b9c3a0ce61ab3db420f1,False
data/features/indicators_corpus_a.csv,indicators_corpus_a.csv,.csv,datos_tabular,sin_clasificar,124742,121.8 KB,2026-04-04T08:04:19,ca3f1e453f27c5397c3e226b053598911150eb3ed6e8c00fbd28ccd7b7434831,False
data/features/indicators_corpus_b.csv,indicators_corpus_b.csv,.csv,datos_tabular,sin_clasificar,8590,8.4 KB,2026-04-04T07:21:46,6dfa9f0432ef0e3d3166c3cab07c31e0ad2c718baf87db3e29b67530602396e6,False
data/features/indicators_corpus_b_v2.csv,indicators_corpus_b_v2.csv,.csv,datos_tabular,sin_clasificar,23096,22.6 KB,2026-04-25T19:44:54,37b536cc2b1ec6a912756b0192b569203426683b161697d48d58243d1ef0776b,False
data/features/indicators_corpus_c.csv,indicators_corpus_c.csv,.csv,datos_tabular,sin_clasificar,71360,69.7 KB,2026-04-12T16:53:50,f24ba7feee87af1e0ed74ef9f691ceeeb96be9775011103d63a151aa024f588b,False
data/processed/corpus_a/01807c73506b8128.json,01807c73506b8128.json,.json,datos_json,sin_clasificar,2258,2.2 KB,2026-04-03T18:46:16,142b58a2657efc126dc57928cfc1f67a506e5e0015bdf23d9dee7415fc93930a,False
data/processed/corpus_a/01807c73506b8128.txt,01807c73506b8128.txt,.txt,texto,sin_clasificar,109435,106.9 KB,2026-04-03T18:46:16,e7528a6a01662c09a1b586e1329b5cd32a229fb7010d1e67e164361da65f2d37,False
data/processed/corpus_a/036f7d338673e786.json,036f7d338673e786.json,.json,datos_json,sin_clasificar,2196,2.1 KB,2026-04-03T18:45:53,393f519a19c26c46991f555ae4d183a11870c3fdaf44e23393cd4d75da36f193,False
data/processed/corpus_a/036f7d338673e786.txt,036f7d338673e786.txt,.txt,texto,sin_clasificar,22986,22.4 KB,2026-04-03T18:45:53,529bfb5648d03f93c27ee105de0d0fa1edcbb33455edf68b501331e4d06212df,False
data/processed/corpus_a/0453281fce29cacf.json,0453281fce29cacf.json,.json,datos_json,sin_clasificar,2861,2.8 KB,2026-04-03T18:46:15,2e46ffae25b1a152c5aff023cc8fb7fc40d7b9acadbb7fdf9b1fc807019004c2,False
data/processed/corpus_a/0453281fce29cacf.txt,0453281fce29cacf.txt,.txt,texto,sin_clasificar,27228,26.6 KB,2026-04-03T18:46:15,9d49ea28de3063e5ceee84ea68fd3cd61439ba08741c26e4c2d7abfe83f23006,False
data/processed/corpus_a/04d6e5308972acfd.json,04d6e5308972acfd.json,.json,datos_json,sin_clasificar,2474,2.4 KB,2026-04-03T18:45:53,e314ee18a78b1857b4e1d759a71021aa4aa2c489888a49fa160d716194bdbf01,False
data/processed/corpus_a/04d6e5308972acfd.txt,04d6e5308972acfd.txt,.txt,texto,sin_clasificar,249218,243.4 KB,2026-04-03T18:45:53,82f49131892546d40c8579bdb84ffe16bcaa6e2b66079f50337538d4ef90f830,False
data/processed/corpus_a/04e1eb5aaa561608.json,04e1eb5aaa561608.json,.json,datos_json,sin_clasificar,2561,2.5 KB,2026-04-03T18:46:14,3ccac8b3f6b23159eafeba352bc3d68aa42d3397a0f293201e7db39b6d043570,False
data/processed/corpus_a/04e1eb5aaa561608.txt,04e1eb5aaa561608.txt,.txt,texto,sin_clasificar,19172,18.7 KB,2026-04-03T18:46:14,639b5dc0d95a3932e686f1274ecedaba8c1617044971bd1b8fe50b65f8f88a25,False
data/processed/corpus_a/057f5cc436d1502f.json,057f5cc436d1502f.json,.json,datos_json,sin_clasificar,2668,2.6 KB,2026-04-03T18:46:12,c6e4fa2f54e3c93969277413fd9d43f94bbdf5a43b584579f3d36a8abaca299b,False
data/processed/corpus_a/057f5cc436d1502f.txt,057f5cc436d1502f.txt,.txt,texto,sin_clasificar,46765,45.7 KB,2026-04-03T18:46:12,1f6cc9d81cdecf564c2139871c4c973e3fff99aea89b28e48cac154684b85d11,False
data/processed/corpus_a/05d2e3f2271c9000.json,05d2e3f2271c9000.json,.json,datos_json,sin_clasificar,2739,2.7 KB,2026-04-03T18:46:18,ea01bfd060119f50239b6a7a9aaf13a921077c8608867d2bd0f62e4b3d16456c,False
data/processed/corpus_a/05d2e3f2271c9000.txt,05d2e3f2271c9000.txt,.txt,texto,sin_clasificar,123309,120.4 KB,2026-04-03T18:46:18,93d2373e84f30ca48e5b9e493f654da690c169993c32736bd31757f9436b81eb,False
data/processed/corpus_a/05fe0c7e89a387dd.json,05fe0c7e89a387dd.json,.json,datos_json,sin_clasificar,2667,2.6 KB,2026-04-03T18:46:13,5a2497ecd35b3ffcbe3d9ba148c2437dca432ed104c17cd43780b15f4b0db185,False
data/processed/corpus_a/05fe0c7e89a387dd.txt,05fe0c7e89a387dd.txt,.txt,texto,sin_clasificar,18252,17.8 KB,2026-04-03T18:46:13,517294e6016887247f4952fb5c74ce4b5d14bc8297162790e76d024a4b16bfd5,False
data/processed/corpus_a/0835aff2f7b29057.json,0835aff2f7b29057.json,.json,datos_json,sin_clasificar,2678,2.6 KB,2026-04-03T18:45:53,87f29623e493658226cf7f85fc4e6acfa7602381b3bfa7b5e36707d818a9d432,False
data/processed/corpus_a/0835aff2f7b29057.txt,0835aff2f7b29057.txt,.txt,texto,sin_clasificar,81334,79.4 KB,2026-04-03T18:45:53,e5e9c8e5aeb3e8d4ae4df0ac32afabd4b64a262e8fd4c99f990695e0c9f5d819,False
data/processed/corpus_a/08e5432af3304b3a.json,08e5432af3304b3a.json,.json,datos_json,sin_clasificar,2193,2.1 KB,2026-04-03T18:45:48,0dcffa10f9db5c1b46b7fa839ddb0464eec46b932759f00ecda5bafa5838138b,False
data/processed/corpus_a/08e5432af3304b3a.txt,08e5432af3304b3a.txt,.txt,texto,sin_clasificar,43405,42.4 KB,2026-04-03T18:45:48,4811685a4132cfa56e8297c596abd7925bc3076e461336d99cfbeac2d5cd98dd,False
data/processed/corpus_a/0be911634d3b2d72.json,0be911634d3b2d72.json,.json,datos_json,sin_clasificar,2441,2.4 KB,2026-04-03T18:46:18,8be68664b21ee9f0bd729b8618737d22b8c9ac383227dcf529d690930c8ad241,False
data/processed/corpus_a/0be911634d3b2d72.txt,0be911634d3b2d72.txt,.txt,texto,sin_clasificar,21700,21.2 KB,2026-04-03T18:46:18,708e99e7b40867b7e2c9f38010ff055134dff0ae1e8018eac22ae4ae7c032d90,False
data/processed/corpus_a/0c26b5b6275ecd41.json,0c26b5b6275ecd41.json,.json,datos_json,sin_clasificar,2031,2.0 KB,2026-04-03T18:46:12,0f84818a5bfceee1e3fb635c2ada7b8e244a2f3959c0b86d18f60109f431856b,False
data/processed/corpus_a/0c26b5b6275ecd41.txt,0c26b5b6275ecd41.txt,.txt,texto,sin_clasificar,19862,19.4 KB,2026-04-03T18:46:12,9f91e86c8fba7c6b9ff6c7a46d347d78f80f76265d1c4ba98e5606540d5e5e64,False
data/processed/corpus_a/0c6ebf783e619758.json,0c6ebf783e619758.json,.json,datos_json,sin_clasificar,2665,2.6 KB,2026-04-03T18:46:13,b2f2faf49eec28d3a164286f8f7f105f6c7de321dec7a3a9f4760315d66abc3c,False
data/processed/corpus_a/0c6ebf783e619758.txt,0c6ebf783e619758.txt,.txt,texto,sin_clasificar,25160,24.6 KB,2026-04-03T18:46:13,dd611d1524e9efdaa2862807f387cca27ffcdd87f5ed219d50eb374ef9bc2f58,False
data/processed/corpus_a/0d0427146a475d68.json,0d0427146a475d68.json,.json,datos_json,sin_clasificar,2446,2.4 KB,2026-04-03T18:46:15,f8c6986595ad5b79cf0393f229f0dc883f1b4d1004f8442304a21e1843c65c96,False
data/processed/corpus_a/0d0427146a475d68.txt,0d0427146a475d68.txt,.txt,texto,sin_clasificar,14762,14.4 KB,2026-04-03T18:46:15,62cf9d65566ddf1be8b4cf0d8388fdab55cd6140ab616aa00242c3581f5ce854,False
data/processed/corpus_a/0d799109865a9a1c.json,0d799109865a9a1c.json,.json,datos_json,sin_clasificar,15463,15.1 KB,2026-04-03T18:45:56,1cffcbcd56763c02c08e3d49fd0a182e4df01cd47ed1047887126183739051b6,False
data/processed/corpus_a/0d799109865a9a1c.txt,0d799109865a9a1c.txt,.txt,texto,sin_clasificar,412157,402.5 KB,2026-04-03T18:45:56,83ac5fe3f7ad00c2085497e1154cf7203d77cd8905458698f5a5dcc518acf578,False
data/processed/corpus_a/0dbbebfd3378e61d.json,0dbbebfd3378e61d.json,.json,datos_json,sin_clasificar,2664,2.6 KB,2026-04-03T18:46:15,c00d2f7632638345a6b87d283cd8f410fc8355e72079c6e9a588fb1bf5c56d95,False
data/processed/corpus_a/0dbbebfd3378e61d.txt,0dbbebfd3378e61d.txt,.txt,texto,sin_clasificar,44253,43.2 KB,2026-04-03T18:46:15,152c5ecb264389a22e8b1f5101bc3c73ccd78f8f11712c4b9b9b147dd660a29b,False
data/processed/corpus_a/0ed77f2cfbb0dd80.json,0ed77f2cfbb0dd80.json,.json,datos_json,sin_clasificar,2665,2.6 KB,2026-04-03T18:46:19,18973f2b122b92b2ccb294c8a1019df6067ad2744ae2e5b5b0546b1adca4c09e,False
data/processed/corpus_a/0ed77f2cfbb0dd80.txt,0ed77f2cfbb0dd80.txt,.txt,texto,sin_clasificar,27524,26.9 KB,2026-04-03T18:46:19,c2533e1cb07a0f5db7ac43866f614f9446243370102a43cb64af1011c4aa60f5,False
data/processed/corpus_a/1017bb4b8803a7bc.json,1017bb4b8803a7bc.json,.json,datos_json,sin_clasificar,2632,2.6 KB,2026-04-03T18:46:18,f5a9cafde99241c310b946d1d6b55ec39433dd405108998da6da1aa4ec15da3b,False
data/processed/corpus_a/1017bb4b8803a7bc.txt,1017bb4b8803a7bc.txt,.txt,texto,sin_clasificar,18794,18.4 KB,2026-04-03T18:46:18,fa8b508fbbd620520cfeb61270989c1f610248c6a5b03689f5df446b5941f020,False
data/processed/corpus_a/101c3e12caf10998.json,101c3e12caf10998.json,.json,datos_json,sin_clasificar,2659,2.6 KB,2026-04-03T18:45:48,9e1f3595544db56b44bf10eff7dd43a9087f85af230f94b33582ffe071b309a8,False
data/processed/corpus_a/101c3e12caf10998.txt,101c3e12caf10998.txt,.txt,texto,sin_clasificar,23536,23.0 KB,2026-04-03T18:45:48,5cf473d94d423debf6208d0f048c38f0d925af468c3d98982fc6cd8195fd1a27,False
data/processed/corpus_a/106207e34d1fde6c.json,106207e34d1fde6c.json,.json,datos_json,sin_clasificar,2259,2.2 KB,2026-04-03T18:45:51,0abe00ced7b0c4b9a65f7d6663b458373e9a0d2448cf28397e5eed9159d5d56f,False
data/processed/corpus_a/106207e34d1fde6c.txt,106207e34d1fde6c.txt,.txt,texto,sin_clasificar,127819,124.8 KB,2026-04-03T18:45:51,b4e108579cfefbd0af62680db72ca79a9642ea3ed82e64fddf3517eb7fc7414c,False
data/processed/corpus_a/11c1146149557691.json,11c1146149557691.json,.json,datos_json,sin_clasificar,2530,2.5 KB,2026-04-03T18:46:15,5b371750e17c004f9878221234b28c2a0fbc7a8086e80179aa49560570ab1409,False
data/processed/corpus_a/11c1146149557691.txt,11c1146149557691.txt,.txt,texto,sin_clasificar,28689,28.0 KB,2026-04-03T18:46:15,2851b7e2d2eeac95eca4e06191306d87dfd056823738dc78581a03b4f9e7caa5,False
data/processed/corpus_a/128907d4b8ab2daa.json,128907d4b8ab2daa.json,.json,datos_json,sin_clasificar,2500,2.4 KB,2026-04-03T18:46:15,6d86167beaf2820ed9a8215267fa534262859c930f2183e2deb7bc3a5470c19a,False
data/processed/corpus_a/128907d4b8ab2daa.txt,128907d4b8ab2daa.txt,.txt,texto,sin_clasificar,15130,14.8 KB,2026-04-03T18:46:15,80447b924e57067974e1e7875f52531d4b7fd4f33c6bebb270dd78916e3f2596,False
data/processed/corpus_a/12c68e398fa497e0.json,12c68e398fa497e0.json,.json,datos_json,sin_clasificar,2486,2.4 KB,2026-04-03T18:45:47,4a08801d909d2c524ef67440533713ad1f5a522a0bf46645b81f0c52faeb0e3f,False
data/processed/corpus_a/12c68e398fa497e0.txt,12c68e398fa497e0.txt,.txt,texto,sin_clasificar,61986,60.5 KB,2026-04-03T18:45:47,f66b0ac85e8dbba0eb1513cf9344aebaca19888d3d35cb711b592f2a85e84a1b,False
data/processed/corpus_a/1416ae13e1f448ff.json,1416ae13e1f448ff.json,.json,datos_json,sin_clasificar,2202,2.2 KB,2026-04-03T18:46:00,23c58777c488ed10b8a81718d7283751a658c76553f55facfc7ce2ca331e2bbe,False
data/processed/corpus_a/1416ae13e1f448ff.txt,1416ae13e1f448ff.txt,.txt,texto,sin_clasificar,116309,113.6 KB,2026-04-03T18:46:00,634deed3b2b15c857c14d84c8abd21d128cda26d9951036dd212e5e4f21bc892,False
data/processed/corpus_a/143256801feffea8.json,143256801feffea8.json,.json,datos_json,sin_clasificar,2259,2.2 KB,2026-04-03T18:46:11,f213dca1a343167324df5715518692be8e974b40c7a6c6b69aaf697532aa093a,False
data/processed/corpus_a/143256801feffea8.txt,143256801feffea8.txt,.txt,texto,sin_clasificar,13598,13.3 KB,2026-04-03T18:46:11,0252bf94ae0de60bc2e5f47927565910cf9d8028983a2ad84680c28fe69efbe1,False
data/processed/corpus_a/154480cd4a5177fb.json,154480cd4a5177fb.json,.json,datos_json,sin_clasificar,2455,2.4 KB,2026-04-03T18:46:17,3fa578ba8783bed47f2a3791879d8a6f0cc50e25a786ea5eb9f3b09a8882377a,False
data/processed/corpus_a/154480cd4a5177fb.txt,154480cd4a5177fb.txt,.txt,texto,sin_clasificar,42206,41.2 KB,2026-04-03T18:46:17,89a15eb262542fda2780c674f49221357dd3b87e6fe79b512da35ce299f6072f,False
data/processed/corpus_a/15a84895577a3f98.json,15a84895577a3f98.json,.json,datos_json,sin_clasificar,2672,2.6 KB,2026-04-03T18:46:02,bb60335f2c5299d60b59eff680a92ec153e9a22e3b325e88f1ff32762d5c6fae,False
data/processed/corpus_a/15a84895577a3f98.txt,15a84895577a3f98.txt,.txt,texto,sin_clasificar,128456,125.4 KB,2026-04-03T18:46:02,00a6554b6f5247e8e6cb25f7964ebec635916fcd6a415ed00f28c2c5ed82d091,False
data/processed/corpus_a/1969b99d5165452c.json,1969b99d5165452c.json,.json,datos_json,sin_clasificar,2449,2.4 KB,2026-04-03T18:46:13,08264f1b68d418037e9c519d12214ff89987ad064bfd8830de43dc53ee631560,False
data/processed/corpus_a/1969b99d5165452c.txt,1969b99d5165452c.txt,.txt,texto,sin_clasificar,35357,34.5 KB,2026-04-03T18:46:13,d73c94d3292c12c88634a19641a312c8d1a841837786006758124aee30000d47,False
data/processed/corpus_a/1b2f8e6c0f9fba53.json,1b2f8e6c0f9fba53.json,.json,datos_json,sin_clasificar,2497,2.4 KB,2026-04-03T18:46:10,641765fe34f419c6ef24327e1ab7b3825ff547e3efca82ae5a375272d5b487cd,False
data/processed/corpus_a/1b2f8e6c0f9fba53.txt,1b2f8e6c0f9fba53.txt,.txt,texto,sin_clasificar,46639,45.5 KB,2026-04-03T18:46:10,d9efccf676b96ad5fcecd73e6cc5ce929390fb2d844f60bc084309309d07edff,False
data/processed/corpus_a/1cdfc83e3657c142.json,1cdfc83e3657c142.json,.json,datos_json,sin_clasificar,2442,2.4 KB,2026-04-03T18:46:13,18c0dff292511afdf9a4864f889acb45c6f387929e023c077460292560d8e949,False
data/processed/corpus_a/1cdfc83e3657c142.txt,1cdfc83e3657c142.txt,.txt,texto,sin_clasificar,15975,15.6 KB,2026-04-03T18:46:13,d680687f11b76df92c38db78a14341eac1d8142a99f02dad0b78bc461e8cd768,False
data/processed/corpus_a/1d59753be972090b.json,1d59753be972090b.json,.json,datos_json,sin_clasificar,2460,2.4 KB,2026-04-03T18:46:12,39252fb514b99ef67f5832614246ce3fa571463ba2de8c43789c99dab31b4641,False
data/processed/corpus_a/1d59753be972090b.txt,1d59753be972090b.txt,.txt,texto,sin_clasificar,14964,14.6 KB,2026-04-03T18:46:12,c11cdb753390b2fcbcc0a2b861de10d08da8a3ef6baf15c2af2e2b237daf59de,False
data/processed/corpus_a/1d827284136d2487.json,1d827284136d2487.json,.json,datos_json,sin_clasificar,2247,2.2 KB,2026-04-03T18:46:07,0eb8ae59b00f8e3917a45a2994f78e4deb970d0f1e5b581ce42c6eb5b47206db,False
data/processed/corpus_a/1d827284136d2487.txt,1d827284136d2487.txt,.txt,texto,sin_clasificar,72598,70.9 KB,2026-04-03T18:46:07,45b99815191389bda245c0d8de2e7872a580b0bbac2e26ec99b22ff8b2b38d7f,False
data/processed/corpus_a/1e6c5f6e8510143d.json,1e6c5f6e8510143d.json,.json,datos_json,sin_clasificar,2432,2.4 KB,2026-04-03T18:45:54,4e0a82397bd7a5b446b8e92fb1ba0f58876dec4ff0d0ab00273d35a7c19a3efd,False
data/processed/corpus_a/1e6c5f6e8510143d.txt,1e6c5f6e8510143d.txt,.txt,texto,sin_clasificar,74519,72.8 KB,2026-04-03T18:45:54,f935c66fa64d076a51cc8ca7963fabd932e5cc58eb8508c47240d986e2a37cec,False
data/processed/corpus_a/2132a193e2be7574.json,2132a193e2be7574.json,.json,datos_json,sin_clasificar,2276,2.2 KB,2026-04-03T18:46:14,921d8babd90cf55daaad07bc6e597fc5d5071178ab25464ab204c64ae2d3b8a8,False
data/processed/corpus_a/2132a193e2be7574.txt,2132a193e2be7574.txt,.txt,texto,sin_clasificar,13809,13.5 KB,2026-04-03T18:46:14,47b640706e52756dcdb225e82cf363311693cb96f3ac53e3e6928a34e5a2e069,False
data/processed/corpus_a/21649e686b573d76.json,21649e686b573d76.json,.json,datos_json,sin_clasificar,2560,2.5 KB,2026-04-03T18:46:17,eae03378ef66e8a531ad5452c69f16152dd3a086fac9058d93e28aa2563247b3,False
data/processed/corpus_a/21649e686b573d76.txt,21649e686b573d76.txt,.txt,texto,sin_clasificar,115666,113.0 KB,2026-04-03T18:46:17,84126f7d427244e62b85cbd6a2ad2a5add9d330c3edd34b5449966c144733c35,False
data/processed/corpus_a/2226d308a75bcc78.json,2226d308a75bcc78.json,.json,datos_json,sin_clasificar,2600,2.5 KB,2026-04-03T18:45:55,59d80d6d26248311d5e3f6d200b3635fc9b0d1975c889171bac85ff0b6fb8461,False
data/processed/corpus_a/2226d308a75bcc78.txt,2226d308a75bcc78.txt,.txt,texto,sin_clasificar,99379,97.0 KB,2026-04-03T18:45:55,664e7459abb7a0fc3136731fc7f5ee47d9bec10eea2a82bddbe37ec13a504cfd,False
data/processed/corpus_a/23bbdee45fd67bf8.json,23bbdee45fd67bf8.json,.json,datos_json,sin_clasificar,2664,2.6 KB,2026-04-03T18:46:13,39c37f41b053f7aaed8ee26cc6e668e51eb05d0c260578667396b8925aacda24,False
data/processed/corpus_a/23bbdee45fd67bf8.txt,23bbdee45fd67bf8.txt,.txt,texto,sin_clasificar,34614,33.8 KB,2026-04-03T18:46:13,8be051ab8374ddc9e489074bafafff1d5ba2a53997513350f6db3c1c1c8976f2,False
data/processed/corpus_a/254d6cd440921364.json,254d6cd440921364.json,.json,datos_json,sin_clasificar,2240,2.2 KB,2026-04-03T18:46:13,949a3164909bfb98bc6754cacc835d7b5aef9b4beb0395c7ed5956bdcfe30de1,False
data/processed/corpus_a/254d6cd440921364.txt,254d6cd440921364.txt,.txt,texto,sin_clasificar,17441,17.0 KB,2026-04-03T18:46:13,218228e5663e2a97ab6d66820454d76c89f62192031c02f06a33c2dda49796e4,False
data/processed/corpus_a/2556aa061d8aded9.json,2556aa061d8aded9.json,.json,datos_json,sin_clasificar,2932,2.9 KB,2026-04-03T18:46:10,7d10dd25e2e4d2ee3661a018b17b2a0ec9ed1b7737f720528b5cec7348f7338e,False
data/processed/corpus_a/2556aa061d8aded9.txt,2556aa061d8aded9.txt,.txt,texto,sin_clasificar,478804,467.6 KB,2026-04-03T18:46:10,3ebfc40febedef6f5c762b316505466c998517ced2c5bbf7e77f9e0f0c5d7577,False
data/processed/corpus_a/26dfc2f5529297e2.json,26dfc2f5529297e2.json,.json,datos_json,sin_clasificar,2605,2.5 KB,2026-04-03T18:45:57,6f44acd684fe3302d0991b077bbdf72fd12876aa822994ffcdca3551fb9deb45,False
data/processed/corpus_a/26dfc2f5529297e2.txt,26dfc2f5529297e2.txt,.txt,texto,sin_clasificar,88793,86.7 KB,2026-04-03T18:45:57,00d9c1e8f27bab2586e5c3a5ed9676a6b190a1727e4e3c084c91f7f9def3df55,False
data/processed/corpus_a/274d29962451441c.json,274d29962451441c.json,.json,datos_json,sin_clasificar,2296,2.2 KB,2026-04-03T18:46:14,f94ee3955f16a7910f1a90948158c2e0a9d5c16854e4df5b9614fe4ebdcbf3ec,False
data/processed/corpus_a/274d29962451441c.txt,274d29962451441c.txt,.txt,texto,sin_clasificar,16329,15.9 KB,2026-04-03T18:46:14,0ffe4ad5741954d35283c6160f45e2612ccad634c115952a05ec4a23c708408b,False
data/processed/corpus_a/27ced80839f5d060.json,27ced80839f5d060.json,.json,datos_json,sin_clasificar,2510,2.5 KB,2026-04-03T18:45:52,30d4d1b2298e11037b0e0e541fdf497e739d311796bd83ab6344478a403f3330,False
data/processed/corpus_a/27ced80839f5d060.txt,27ced80839f5d060.txt,.txt,texto,sin_clasificar,150159,146.6 KB,2026-04-03T18:45:52,7a16388efe0212157a938add6dfb27fd6431a12dc249f1315a4a0cedbad86716,False
data/processed/corpus_a/27d9721f69fcc9c5.json,27d9721f69fcc9c5.json,.json,datos_json,sin_clasificar,6098,6.0 KB,2026-04-03T18:45:48,b47c1e18ef7313e1c362310a30d3b27f66d4c0b9244a151c1fda632f1a17e743,False
data/processed/corpus_a/27d9721f69fcc9c5.txt,27d9721f69fcc9c5.txt,.txt,texto,sin_clasificar,232045,226.6 KB,2026-04-03T18:45:48,8c074f9b73905fbbd5f56eb4cd4e9801c543037950c8ecdd098c85413332674d,False
data/processed/corpus_a/2a3b67dd8318e81a.json,2a3b67dd8318e81a.json,.json,datos_json,sin_clasificar,2461,2.4 KB,2026-04-03T18:46:16,86016bba7322f263d441c45ae3bef113b7aac7430b51b27e13f405b295921e1d,False
data/processed/corpus_a/2a3b67dd8318e81a.txt,2a3b67dd8318e81a.txt,.txt,texto,sin_clasificar,54159,52.9 KB,2026-04-03T18:46:16,5f066632b858462b2f72054e1eaaf8312372ebdc5443318735f69b9133fba7c3,False
data/processed/corpus_a/2b419c8e925543ff.json,2b419c8e925543ff.json,.json,datos_json,sin_clasificar,2856,2.8 KB,2026-04-03T18:46:15,9bdf37ac57fad32ba163274a768d0ffdc6978cd2cb8decd948d8bb5a6aa582df,False
data/processed/corpus_a/2b419c8e925543ff.txt,2b419c8e925543ff.txt,.txt,texto,sin_clasificar,20167,19.7 KB,2026-04-03T18:46:15,fd033c1ff7bff0a7ed820668ad87b805bc670faf25b2302ef3893f10d8e63eec,False
data/processed/corpus_a/2cab90c8736fb4fe.json,2cab90c8736fb4fe.json,.json,datos_json,sin_clasificar,2709,2.6 KB,2026-04-03T18:45:51,fdfbeb62caf70a909f7e29cc7bb61f97a01b40667e9c4480d8f7c4956541c251,False
data/processed/corpus_a/2cab90c8736fb4fe.txt,2cab90c8736fb4fe.txt,.txt,texto,sin_clasificar,98570,96.3 KB,2026-04-03T18:45:51,369b428fc4d8ba20b2cb56eb7687c83388e4e6d795805c6a751085b361f78c8f,False
data/processed/corpus_a/2d6a4e9ebe0fdc7f.json,2d6a4e9ebe0fdc7f.json,.json,datos_json,sin_clasificar,2397,2.3 KB,2026-04-03T18:46:07,ed12e672e021f80d474927346cdd84c979bf36e315fb72fb9fc5d4b12a30799a,False
data/processed/corpus_a/2d6a4e9ebe0fdc7f.txt,2d6a4e9ebe0fdc7f.txt,.txt,texto,sin_clasificar,12440,12.1 KB,2026-04-03T18:46:07,f44e1b39d8608e36793e4109487ec4ebd14e0c6bed826df1ff3e067f48fce3f4,False
data/processed/corpus_a/2e0feeefc4bc50d2.json,2e0feeefc4bc50d2.json,.json,datos_json,sin_clasificar,2510,2.5 KB,2026-04-03T18:46:00,d8c8397634f70891028c3db578eeebade70c521981ea0f4ec9174769e81249e6,False
data/processed/corpus_a/2e0feeefc4bc50d2.txt,2e0feeefc4bc50d2.txt,.txt,texto,sin_clasificar,38585,37.7 KB,2026-04-03T18:46:00,c4f75aef35892fe35198376d4146c4c88a2d1cc04faf2d69781dfc1faa8b400d,False
data/processed/corpus_a/30899dac6eaab5df.json,30899dac6eaab5df.json,.json,datos_json,sin_clasificar,2421,2.4 KB,2026-04-03T18:45:54,7f58c92d76143ce10f52d1b516efc0bbe7b8cb84ee66d9f1e32a3be8030a88fa,False
data/processed/corpus_a/30899dac6eaab5df.txt,30899dac6eaab5df.txt,.txt,texto,sin_clasificar,107390,104.9 KB,2026-04-03T18:45:54,e4da96e69c140e51e14ac549ff120097bf56ebd36d154e231989f5d856982c20,False
data/processed/corpus_a/3109c1a737befc06.json,3109c1a737befc06.json,.json,datos_json,sin_clasificar,2643,2.6 KB,2026-04-03T18:45:52,e6685a195ab2a33215d5322c1bf8f6d72d9d6dfe46b97c9c370105d905bcc822,False
data/processed/corpus_a/3109c1a737befc06.txt,3109c1a737befc06.txt,.txt,texto,sin_clasificar,29525,28.8 KB,2026-04-03T18:45:52,f16c6fe9101de8c13b65ad77307c918fc790893cb447734e7725ec28d886ab7f,False
data/processed/corpus_a/33b2b2c031f6ed6f.json,33b2b2c031f6ed6f.json,.json,datos_json,sin_clasificar,2265,2.2 KB,2026-04-03T18:46:13,0f54bd855841171c9dfd82a1a77383868793968d1acf07ccf0870794af7d74cd,False
